date,county,city,population,atleast_onedose,fully_vaccinated,partially_vaccinated,votes_baker,votes_not_baker
2021-03-09,Barnstable,Barnstable,44773.0,12204.0,6049.0,6155.0,16424.0,5858.0
2021-03-09,Barnstable,Bourne,21026.0,,,,7091.0,2281.0
2021-03-09,Barnstable,Brewster,9926.0,,,,4167.0,1836.0
2021-03-09,Barnstable,Chatham,5830.0,,,,3045.0,1069.0
2021-03-09,Barnstable,Dennis,13088.0,,,,6280.0,2095.0
2021-03-09,Barnstable,Eastham,4603.0,,,,2234.0,1073.0
2021-03-09,Barnstable,Falmouth,31190.0,10119.0,,,12205.0,5441.0
2021-03-09,Barnstable,Harwich,12589.0,,,,5592.0,1974.0
2021-03-09,Barnstable,Mashpee,15535.0,,,,5869.0,1929.0
2021-03-09,Barnstable,Orleans,5620.0,,,,2851.0,1254.0
2021-03-09,Barnstable,Provincetown,2583.0,,,,833.0,1307.0
2021-03-09,Barnstable,Sandwich,21078.0,,,,8182.0,2849.0
2021-03-09,Barnstable,Truro,1968.0,,,,775.0,678.0
2021-03-09,Barnstable,Wellfleet,2760.0,,,,1040.0,986.0
2021-03-09,Barnstable,Yarmouth,24062.0,,,,9138.0,3138.0
2021-03-09,Berkshire,Adams,8227.0,,,,1832.0,1359.0
2021-03-09,Berkshire,Becket (includes Washington),2241.0,,,,,
2021-03-09,Berkshire,Cheshire,2936.0,,,,909.0,603.0
2021-03-09,Berkshire,Dalton,6466.0,,,,1758.0,1178.0
2021-03-09,Berkshire,Egremont (includes Mount Washington),1205.0,,,,,
2021-03-09,Berkshire,Florida,784.0,,,,193.0,132.0
2021-03-09,Berkshire,Great Barrington (includes Alford),7182.0,3049.0,,,,
2021-03-09,Berkshire,Hinsdale (includes Peru),2961.0,,,,,
2021-03-09,Berkshire,Lanesborough (includes Hancock and New Ashford),3841.0,,,,,
2021-03-09,Berkshire,Lee,5830.0,,,,1498.0,1085.0
2021-03-09,Berkshire,Lenox,4833.0,,,,1447.0,1290.0
2021-03-09,Berkshire,Monterey,926.0,,,,183.0,286.0
2021-03-09,Berkshire,New Marlborough,1523.0,,,,343.0,436.0
2021-03-09,Berkshire,North Adams (includes Clarksburg),14550.0,,,,,
2021-03-09,Berkshire,Otis,1880.0,,,,450.0,287.0
2021-03-09,Berkshire,Pittsfield,43956.0,11720.0,7932.0,,8755.0,8069.0
2021-03-09,Berkshire,Richmond,1305.0,,,,462.0,407.0
2021-03-09,Berkshire,Sandisfield,932.0,,,,189.0,185.0
2021-03-09,Berkshire,Savoy,620.0,,,,160.0,143.0
2021-03-09,Berkshire,Sheffield,3054.0,,,,795.0,823.0
2021-03-09,Berkshire,Stockbridge,1706.0,,,,551.0,579.0
2021-03-09,Berkshire,Tyringham,242.0,,,,135.0,126.0
2021-03-09,Berkshire,West Stockbridge,1175.0,,,,,
2021-03-09,Berkshire,Williamstown,7178.0,,,,1254.0,1950.0
2021-03-09,Berkshire,Windsor,845.0,,,,246.0,211.0
2021-03-09,Bristol,Acushnet,10449.0,,,,3142.0,1155.0
2021-03-09,Bristol,Attleboro,46517.0,7878.0,,,11067.0,4866.0
2021-03-09,Bristol,Berkley,6815.0,,,,2142.0,748.0
2021-03-09,Bristol,Dartmouth,37104.0,8605.0,4123.0,4482.0,8766.0,4200.0
2021-03-09,Bristol,Dighton,7927.0,,,,2493.0,777.0
2021-03-09,Bristol,Easton,23741.0,5566.0,,,7764.0,2885.0
2021-03-09,Bristol,Fairhaven,16013.0,,,,4924.0,2193.0
2021-03-09,Bristol,Fall River,89317.0,13425.0,6362.0,7063.0,12801.0,7547.0
2021-03-09,Bristol,Freetown,9049.0,2065.0,,,3003.0,950.0
2021-03-09,Bristol,Mansfield,23631.0,4758.0,2279.0,,7952.0,2965.0
2021-03-09,Bristol,New Bedford,99980.0,14471.0,6715.0,7756.0,12973.0,10768.0
2021-03-09,Bristol,North Attleborough,30326.0,5425.0,,,,
2021-03-09,Bristol,Norton,19910.0,,,,5825.0,2048.0
2021-03-09,Bristol,Raynham,15123.0,,,,4751.0,1466.0
2021-03-09,Bristol,Rehoboth,12713.0,,,,3859.0,1414.0
2021-03-09,Bristol,Seekonk,14013.0,,,,4365.0,1742.0
2021-03-09,Bristol,Somerset,18521.0,,,,5387.0,2171.0
2021-03-09,Bristol,Swansea,15949.0,3659.0,,,4812.0,1846.0
2021-03-09,Bristol,Taunton,57573.0,9580.0,,,12445.0,5605.0
2021-03-09,Bristol,Westport,16752.0,,,,4969.0,2292.0
2021-03-09,Dukes,Chilmark (includes Aquinnah),1019.0,,,,,
2021-03-09,Dukes,Edgartown,4086.0,,,,1483.0,931.0
2021-03-09,Dukes,Gosnold,45.0,,,,43.0,14.0
2021-03-09,Dukes,Oak Bluffs,5209.0,,,,1493.0,1077.0
2021-03-09,Dukes,Tisbury,4174.0,,,,1205.0,1113.0
2021-03-09,Dukes,West Tisbury,2871.0,,,,,
2021-03-09,Essex,Amesbury,16598.0,,,,5390.0,2436.0
2021-03-09,Essex,Andover,36064.0,8064.0,,4072.0,11893.0,4640.0
2021-03-09,Essex,Beverly,41071.0,9754.0,5585.0,4169.0,12935.0,6038.0
2021-03-09,Essex,Boxford,7640.0,,,,3434.0,1036.0
2021-03-09,Essex,Danvers,28667.0,8050.0,4967.0,,9622.0,3082.0
2021-03-09,Essex,Essex,3728.0,,,,1455.0,587.0
2021-03-09,Essex,Georgetown,8986.0,,,,3193.0,1018.0
2021-03-09,Essex,Gloucester,28406.0,,,,9521.0,4381.0
2021-03-09,Essex,Groveland,6846.0,,,,2634.0,858.0
2021-03-09,Essex,Hamilton,7375.0,,,,3005.0,1114.0
2021-03-09,Essex,Haverhill,65939.0,12433.0,5863.0,6570.0,16237.0,7079.0
2021-03-09,Essex,Ipswich,13408.0,,,,5419.0,2399.0
2021-03-09,Essex,Lawrence,87731.0,11151.0,4731.0,6420.0,7477.0,8072.0
2021-03-09,Essex,Lynn,100824.0,18790.0,9041.0,9749.0,14616.0,10089.0
2021-03-09,Essex,Lynnfield,11593.0,,,,5070.0,1351.0
2021-03-09,Essex,Manchester,4899.0,,,,,
2021-03-09,Essex,Marblehead,19036.0,5710.0,,2658.0,8450.0,3171.0
2021-03-09,Essex,Merrimac,6353.0,,,,2542.0,886.0
2021-03-09,Essex,Methuen,53837.0,11762.0,,6790.0,12919.0,4898.0
2021-03-09,Essex,Middleton,10425.0,,,,3406.0,901.0
2021-03-09,Essex,Nahant,3234.0,,,,1499.0,602.0
2021-03-09,Essex,Newbury,6605.0,,,,3004.0,1140.0
2021-03-09,Essex,Newburyport,17759.0,5454.0,,,7057.0,3240.0
2021-03-09,Essex,North Andover,30288.0,7132.0,3558.0,,,
2021-03-09,Essex,Peabody,55967.0,13867.0,8256.0,5611.0,16761.0,5902.0
2021-03-09,Essex,Rockport,6462.0,,,,2942.0,1418.0
2021-03-09,Essex,Rowley,6180.0,,,,2413.0,858.0
2021-03-09,Essex,Salem,45021.0,9099.0,5015.0,,10733.0,8228.0
2021-03-09,Essex,Salisbury,8853.0,,,,3075.0,917.0
2021-03-09,Essex,Saugus,28486.0,7155.0,,,8374.0,2999.0
2021-03-09,Essex,Swampscott,13616.0,,,,5913.0,1980.0
2021-03-09,Essex,Topsfield,5778.0,,,,2689.0,925.0
2021-03-09,Essex,Wenham,5203.0,,,,1593.0,539.0
2021-03-09,Essex,West Newbury,4036.0,,,,,
2021-03-09,Franklin,Ashfield,1695.0,,,,450.0,601.0
2021-03-09,Franklin,Bernardston,2073.0,,,,687.0,365.0
2021-03-09,Franklin,Buckland,1838.0,,,,521.0,455.0
2021-03-09,Franklin,Charlemont (includes Hawley),1458.0,,,,,
2021-03-09,Franklin,Colrain,1582.0,,,,423.0,329.0
2021-03-09,Franklin,Conway,1932.0,,,,574.0,542.0
2021-03-09,Franklin,Deerfield,5308.0,,,,1573.0,1080.0
2021-03-09,Franklin,Erving,2113.0,,,,425.0,226.0
2021-03-09,Franklin,Gill,1672.0,,,,460.0,337.0
2021-03-09,Franklin,Greenfield (includes Leyden),17760.0,,,,,
2021-03-09,Franklin,Heath,588.0,,,,210.0,161.0
2021-03-09,Franklin,Leverett,2026.0,,,,367.0,781.0
2021-03-09,Franklin,Monroe,97.0,,,,32.0,16.0
2021-03-09,Franklin,Montague,8453.0,,,,2046.0,1670.0
2021-03-09,Franklin,New Salem,975.0,,,,313.0,222.0
2021-03-09,Franklin,Northfield,2949.0,,,,919.0,589.0
2021-03-09,Franklin,Orange,8125.0,,,,1910.0,755.0
2021-03-09,Franklin,Rowe,336.0,,,,123.0,73.0
2021-03-09,Franklin,Shelburne,1831.0,,,,475.0,547.0
2021-03-09,Franklin,Shutesbury,1742.0,,,,358.0,789.0
2021-03-09,Franklin,Sunderland,3721.0,,,,769.0,829.0
2021-03-09,Franklin,Warwick,734.0,,,,238.0,180.0
2021-03-09,Franklin,Wendell,709.0,,,,179.0,330.0
2021-03-09,Franklin,Whately,1451.0,,,,562.0,335.0
2021-03-09,Hampden,Agawam,28496.0,,,,9536.0,2524.0
2021-03-09,Hampden,Blandford,1209.0,,,,470.0,134.0
2021-03-09,Hampden,Brimfield,3727.0,,,,1369.0,443.0
2021-03-09,Hampden,Chester,1358.0,,,,447.0,128.0
2021-03-09,Hampden,Chicopee,56710.0,9240.0,5466.0,,13145.0,5300.0
2021-03-09,Hampden,East Longmeadow,17005.0,4563.0,,,,
2021-03-09,Hampden,Granville (includes Tolland),1964.0,,,,,
2021-03-09,Hampden,Hampden,4898.0,,,,2017.0,511.0
2021-03-09,Hampden,Holland,2565.0,,,,891.0,260.0
2021-03-09,Hampden,Holyoke,40638.0,6971.0,,,6989.0,5462.0
2021-03-09,Hampden,Longmeadow,15406.0,4784.0,,,5950.0,2221.0
2021-03-09,Hampden,Ludlow,20714.0,,,,6191.0,2001.0
2021-03-09,Hampden,Monson,8390.0,,,,2879.0,901.0
2021-03-09,Hampden,Palmer,11815.0,,,,3561.0,1152.0
2021-03-09,Hampden,Russell,1895.0,,,,553.0,141.0
2021-03-09,Hampden,Southwick,9800.0,,,,3487.0,824.0
2021-03-09,Hampden,Springfield,156245.0,20992.0,12397.0,8595.0,20672.0,17327.0
2021-03-09,Hampden,Wales,1911.0,,,,627.0,181.0
2021-03-09,Hampden,West Springfield,29348.0,5425.0,,,,
2021-03-09,Hampden,Westfield (includes Montgomery),42242.0,7085.0,,,,
2021-03-09,Hampden,Wilbraham,14533.0,4034.0,,,5547.0,1560.0
2021-03-09,Hampshire,Amherst (includes Pelham),41493.0,4975.0,,,,
2021-03-09,Hampshire,Belchertown,16054.0,,,,4666.0,2448.0
2021-03-09,Hampshire,Chesterfield,1224.0,,,,405.0,252.0
2021-03-09,Hampshire,Cummington,784.0,,,,243.0,242.0
2021-03-09,Hampshire,Easthampton (includes Westhampton),17905.0,,,,,
2021-03-09,Hampshire,Goshen,1157.0,,,,331.0,218.0
2021-03-09,Hampshire,Granby,6112.0,,,,2248.0,841.0
2021-03-09,Hampshire,Hadley,5804.0,,,,1571.0,1210.0
2021-03-09,Hampshire,Hatfield,3235.0,,,,1086.0,743.0
2021-03-09,Hampshire,Huntington,2200.0,,,,681.0,271.0
2021-03-09,Hampshire,Middlefield,444.0,,,,165.0,96.0
2021-03-09,Hampshire,Northampton,29199.0,7411.0,,,5224.0,10015.0
2021-03-09,Hampshire,Plainfield,626.0,,,,173.0,205.0
2021-03-09,Hampshire,South Hadley,18076.0,4075.0,,,,
2021-03-09,Hampshire,Southampton,6018.0,,,,2414.0,850.0
2021-03-09,Hampshire,Ware,10160.0,,,,2624.0,847.0
2021-03-09,Hampshire,Williamsburg,2458.0,,,,671.0,886.0
2021-03-09,Hampshire,Worthington,1047.0,,,,399.0,288.0
2021-03-09,Middlesex,Acton,23728.0,4949.0,,,6774.0,4410.0
2021-03-09,Middlesex,Arlington,45827.0,10487.0,4962.0,5525.0,11516.0,12845.0
2021-03-09,Middlesex,Ashby,3488.0,,,,1247.0,356.0
2021-03-09,Middlesex,Ashland,19700.0,4534.0,,,5438.0,2381.0
2021-03-09,Middlesex,Ayer,8098.0,,,,2396.0,1016.0
2021-03-09,Middlesex,Bedford,14995.0,,,,4576.0,2350.0
2021-03-09,Middlesex,Belmont,27409.0,6313.0,,,7217.0,5774.0
2021-03-09,Middlesex,Billerica,43673.0,8055.0,3958.0,,13310.0,4764.0
2021-03-09,Middlesex,Boxborough,5073.0,,,,1758.0,993.0
2021-03-09,Middlesex,Burlington,27819.0,6150.0,,,8228.0,3264.0
2021-03-09,Middlesex,Cambridge,111989.0,20465.0,11376.0,9089.0,15422.0,30968.0
2021-03-09,Middlesex,Carlisle,4723.0,,,,1869.0,1120.0
2021-03-09,Middlesex,Chelmsford,35973.0,8351.0,,,12599.0,4456.0
2021-03-09,Middlesex,Concord,18731.0,5608.0,2849.0,,6193.0,3998.0
2021-03-09,Middlesex,Dracut,32415.0,6347.0,,,10298.0,2978.0
2021-03-09,Middlesex,Dunstable,3330.0,,,,1307.0,430.0
2021-03-09,Middlesex,Everett,48552.0,7117.0,,,5764.0,4599.0
2021-03-09,Middlesex,Framingham,74398.0,16088.0,8320.0,7768.0,15214.0,9176.0
2021-03-09,Middlesex,Groton,11690.0,2264.0,,,4051.0,1786.0
2021-03-09,Middlesex,Holliston,13726.0,,,,5421.0,2174.0
2021-03-09,Middlesex,Hopkinton,16382.0,3710.0,,,5911.0,2100.0
2021-03-09,Middlesex,Hudson,21060.0,,,,6531.0,2411.0
2021-03-09,Middlesex,Lexington,34080.0,8702.0,4630.0,4072.0,8851.0,7243.0
2021-03-09,Middlesex,Lincoln,8697.0,,,,1966.0,1590.0
2021-03-09,Middlesex,Littleton,9756.0,,,,3671.0,1601.0
2021-03-09,Middlesex,Lowell,116143.0,16276.0,7696.0,8580.0,16738.0,10286.0
2021-03-09,Middlesex,Malden,67654.0,11453.0,,,9468.0,8304.0
2021-03-09,Middlesex,Marlborough,43615.0,7610.0,3619.0,3991.0,10229.0,4297.0
2021-03-09,Middlesex,Maynard,10406.0,,,,3405.0,2070.0
2021-03-09,Middlesex,Medford,60761.0,12629.0,,5985.0,13763.0,11828.0
2021-03-09,Middlesex,Melrose,28989.0,7211.0,,3186.0,9329.0,5368.0
2021-03-09,Middlesex,Natick,36016.0,8685.0,4078.0,4607.0,11382.0,5967.0
2021-03-09,Middlesex,Newton,91690.0,27386.0,15607.0,11779.0,22689.0,18911.0
2021-03-09,Middlesex,North Reading,16656.0,,,,,
2021-03-09,Middlesex,Pepperell,12292.0,,,,4174.0,1345.0
2021-03-09,Middlesex,Reading,27680.0,,,,9722.0,3722.0
2021-03-09,Middlesex,Sherborn,3774.0,,,,1670.0,742.0
2021-03-09,Middlesex,Shirley,8526.0,,,,2030.0,778.0
2021-03-09,Middlesex,Somerville,75646.0,13306.0,,5930.0,12222.0,23374.0
2021-03-09,Middlesex,Stoneham,22264.0,6044.0,,,7937.0,3215.0
2021-03-09,Middlesex,Stow,7245.0,,,,2756.0,1313.0
2021-03-09,Middlesex,Sudbury,17810.0,4353.0,,,6536.0,3110.0
2021-03-09,Middlesex,Tewksbury,30826.0,7243.0,,,10876.0,3461.0
2021-03-09,Middlesex,Townsend,9114.0,,,,3162.0,875.0
2021-03-09,Middlesex,Tyngsborough,11979.0,,,,4279.0,1210.0
2021-03-09,Middlesex,Wakefield,27113.0,6850.0,3582.0,,9087.0,3816.0
2021-03-09,Middlesex,Waltham,66447.0,11802.0,,5997.0,13447.0,8931.0
2021-03-09,Middlesex,Watertown,33037.0,,,,8019.0,7982.0
2021-03-09,Middlesex,Wayland,13218.0,,,,4820.0,2730.0
2021-03-09,Middlesex,Westford,23089.0,4762.0,,,8597.0,3267.0
2021-03-09,Middlesex,Weston,10982.0,3041.0,,,3957.0,1611.0
2021-03-09,Middlesex,Wilmington,24460.0,5029.0,,,8558.0,2736.0
2021-03-09,Middlesex,Winchester,22284.0,5423.0,,,7718.0,3601.0
2021-03-09,Middlesex,Woburn,41525.0,9008.0,4670.0,4338.0,11828.0,5106.0
2021-03-09,Nantucket,Nantucket,11416.0,,,,2388.0,1817.0
2021-03-09,Norfolk,Avon,4376.0,,,,1339.0,611.0
2021-03-09,Norfolk,Bellingham,18017.0,,,,5557.0,1679.0
2021-03-09,Norfolk,Braintree,39657.0,9735.0,4376.0,5359.0,12094.0,4953.0
2021-03-09,Norfolk,Brookline,64727.0,14145.0,9408.0,4737.0,11489.0,14018.0
2021-03-09,Norfolk,Canton,23173.0,6502.0,3503.0,2999.0,7838.0,3240.0
2021-03-09,Norfolk,Cohasset,7355.0,,,,3358.0,1108.0
2021-03-09,Norfolk,Dedham,27392.0,,,,8264.0,4175.0
2021-03-09,Norfolk,Dover,5134.0,,,,2331.0,802.0
2021-03-09,Norfolk,Foxborough,18209.0,,,,6376.0,2225.0
2021-03-09,Norfolk,Franklin,33920.0,6846.0,,3929.0,11414.0,3753.0
2021-03-09,Norfolk,Holbrook,11335.0,,,,3148.0,1367.0
2021-03-09,Norfolk,Medfield,11260.0,,,,4963.0,1697.0
2021-03-09,Norfolk,Medway,13067.0,,,,4832.0,1592.0
2021-03-09,Norfolk,Millis,7866.0,,,,3226.0,1121.0
2021-03-09,Norfolk,Milton,28747.0,7315.0,3677.0,3638.0,9035.0,5052.0
2021-03-09,Norfolk,Needham,29234.0,9367.0,5095.0,4272.0,10722.0,5723.0
2021-03-09,Norfolk,Norfolk,12493.0,,,,4049.0,1266.0
2021-03-09,Norfolk,Norwood,30257.0,,,,9047.0,4108.0
2021-03-09,Norfolk,Plainville,9211.0,,,,3144.0,1008.0
2021-03-09,Norfolk,Quincy,101531.0,20652.0,9658.0,10994.0,21583.0,12516.0
2021-03-09,Norfolk,Randolph,34438.0,7184.0,,,6433.0,5626.0
2021-03-09,Norfolk,Sharon,18280.0,5047.0,,2629.0,5563.0,3230.0
2021-03-09,Norfolk,Stoughton,27679.0,6227.0,,,7638.0,3578.0
2021-03-09,Norfolk,Walpole,26055.0,6752.0,,,9279.0,3037.0
2021-03-09,Norfolk,Wellesley,29713.0,6300.0,,2986.0,8919.0,4263.0
2021-03-09,Norfolk,Westwood,14695.0,4579.0,,,6020.0,2271.0
2021-03-09,Norfolk,Weymouth,56177.0,13423.0,6785.0,6638.0,17306.0,7575.0
2021-03-09,Norfolk,Wrentham,11271.0,,,,4351.0,1240.0
2021-03-09,Plymouth,Abington,18224.0,,,,5412.0,2000.0
2021-03-09,Plymouth,Bridgewater,28615.0,,,,7892.0,2724.0
2021-03-09,Plymouth,Brockton,99226.0,16011.0,7016.0,8995.0,14109.0,12581.0
2021-03-09,Plymouth,Carver,12248.0,,,,3915.0,1154.0
2021-03-09,Plymouth,Duxbury,15120.0,4455.0,,,6586.0,1957.0
2021-03-09,Plymouth,East Bridgewater,14879.0,3048.0,,,,
2021-03-09,Plymouth,Halifax,7644.0,,,,2786.0,909.0
2021-03-09,Plymouth,Hanover,14379.0,3797.0,,,5972.0,1627.0
2021-03-09,Plymouth,Hanson,10764.0,,,,3950.0,1254.0
2021-03-09,Plymouth,Hingham,24005.0,6407.0,,,9267.0,3330.0
2021-03-09,Plymouth,Hull,9795.0,,,,3777.0,1705.0
2021-03-09,Plymouth,Kingston,13670.0,,,,4971.0,1539.0
2021-03-09,Plymouth,Lakeville,11368.0,,,,4205.0,1241.0
2021-03-09,Plymouth,Marion,4598.0,,,,2057.0,755.0
2021-03-09,Plymouth,Marshfield,25917.0,6970.0,3535.0,3435.0,10094.0,3338.0
2021-03-09,Plymouth,Mattapoisett,5732.0,,,,2829.0,968.0
2021-03-09,Plymouth,Middleborough,27402.0,4528.0,,,8021.0,2428.0
2021-03-09,Plymouth,Norwell,10719.0,,,,4534.0,1409.0
2021-03-09,Plymouth,Pembroke,18770.0,3937.0,,,6706.0,2126.0
2021-03-09,Plymouth,Plymouth,62729.0,14960.0,6592.0,8368.0,20963.0,7174.0
2021-03-09,Plymouth,Plympton,3007.0,,,,1154.0,387.0
2021-03-09,Plymouth,Rochester,5676.0,,,,2111.0,709.0
2021-03-09,Plymouth,Rockland,18091.0,,,,5736.0,1924.0
2021-03-09,Plymouth,Scituate,18099.0,,,,7865.0,2795.0
2021-03-09,Plymouth,Wareham,24185.0,4485.0,,,6845.0,2658.0
2021-03-09,Plymouth,West Bridgewater,7286.0,,,,,
2021-03-09,Plymouth,Whitman,15539.0,,,,5031.0,1746.0
2021-03-09,Suffolk,Boston,692958.0,134675.0,74626.0,60049.0,108134.0,118237.0
2021-03-09,Suffolk,Chelsea,36918.0,6202.0,,,3118.0,3609.0
2021-03-09,Suffolk,Revere,60849.0,10829.0,5699.0,5130.0,8604.0,5437.0
2021-03-09,Suffolk,Winthrop,18868.0,,,,5391.0,2312.0
2021-03-09,Unspecified,Unspecified,,72561.0,41701.0,30860.0,,
2021-03-09,Worcester,Ashburnham,6287.0,,,,2087.0,762.0
2021-03-09,Worcester,Athol (includes Phillipston),13695.0,,,,,
2021-03-09,Worcester,Auburn,16484.0,,,,6025.0,1719.0
2021-03-09,Worcester,Barre,5560.0,,,,1672.0,603.0
2021-03-09,Worcester,Berlin,3227.0,,,,1259.0,501.0
2021-03-09,Worcester,Blackstone,9026.0,,,,2767.0,830.0
2021-03-09,Worcester,Bolton,5055.0,,,,2058.0,894.0
2021-03-09,Worcester,Boylston,4489.0,,,,1923.0,570.0
2021-03-09,Worcester,Brookfield,3688.0,,,,1175.0,356.0
2021-03-09,Worcester,Charlton,14164.0,,,,4712.0,1129.0
2021-03-09,Worcester,Clinton,14080.0,,,,4031.0,1570.0
2021-03-09,Worcester,Douglas,9486.0,,,,3210.0,761.0
2021-03-09,Worcester,Dudley,12470.0,,,,3443.0,871.0
2021-03-09,Worcester,East Brookfield,2244.0,,,,,
2021-03-09,Worcester,Fitchburg,42123.0,5729.0,,,8152.0,3529.0
2021-03-09,Worcester,Gardner,19874.0,,,,5276.0,1700.0
2021-03-09,Worcester,Grafton,20125.0,3932.0,,,6288.0,2188.0
2021-03-09,Worcester,Hardwick,3341.0,,,,856.0,285.0
2021-03-09,Worcester,Harvard,6951.0,,,,2019.0,1353.0
2021-03-09,Worcester,Holden,18997.0,4996.0,,,7376.0,2373.0
2021-03-09,Worcester,Hopedale,5633.0,,,,2210.0,675.0
2021-03-09,Worcester,Hubbardston,4680.0,,,,1763.0,528.0
2021-03-09,Worcester,Lancaster,8589.0,,,,2539.0,845.0
2021-03-09,Worcester,Leicester,11264.0,,,,3722.0,975.0
2021-03-09,Worcester,Leominster,40377.0,7557.0,,,11404.0,4141.0
2021-03-09,Worcester,Lunenburg,10418.0,,,,3984.0,1350.0
2021-03-09,Worcester,Mendon,5774.0,,,,2281.0,652.0
2021-03-09,Worcester,Milford,29333.0,6063.0,,3356.0,7830.0,2770.0
2021-03-09,Worcester,Millbury,13671.0,,,,4702.0,1202.0
2021-03-09,Worcester,Millville,3589.0,,,,1018.0,279.0
2021-03-09,Worcester,New Braintree,1061.0,,,,403.0,121.0
2021-03-09,Worcester,North Brookfield,4632.0,,,,,
2021-03-09,Worcester,Northborough,13564.0,3749.0,,,5642.0,2110.0
2021-03-09,Worcester,Northbridge,18221.0,,,,5695.0,1354.0
2021-03-09,Worcester,Oakham,2134.0,,,,761.0,202.0
2021-03-09,Worcester,Oxford,13749.0,,,,4340.0,1175.0
2021-03-09,Worcester,Paxton,4953.0,,,,1747.0,561.0
2021-03-09,Worcester,Petersham,1268.0,,,,488.0,246.0
2021-03-09,Worcester,Princeton,3230.0,,,,1473.0,587.0
2021-03-09,Worcester,Royalston,1274.0,,,,394.0,170.0
2021-03-09,Worcester,Rutland,9116.0,2199.0,,,3223.0,901.0
2021-03-09,Worcester,Shrewsbury,39497.0,8500.0,3900.0,4600.0,12393.0,3930.0
2021-03-09,Worcester,Southborough,9670.0,2419.0,1151.0,1268.0,3713.0,1466.0
2021-03-09,Worcester,Southbridge,16770.0,,,,3333.0,1394.0
2021-03-09,Worcester,Spencer,11470.0,,,,3579.0,989.0
2021-03-09,Worcester,Sterling,7859.0,,,,3414.0,918.0
2021-03-09,Worcester,Sturbridge,10569.0,,,,3604.0,1050.0
2021-03-09,Worcester,Sutton,8954.0,,,,3835.0,863.0
2021-03-09,Worcester,Templeton,9020.0,,,,2581.0,637.0
2021-03-09,Worcester,Upton,9203.0,,,,2991.0,1001.0
2021-03-09,Worcester,Uxbridge,15611.0,,,,4785.0,1394.0
2021-03-09,Worcester,Warren,5442.0,,,,1443.0,439.0
2021-03-09,Worcester,Webster,17181.0,,,,4223.0,1281.0
2021-03-09,Worcester,West Boylston,7841.0,,,,,
2021-03-09,Worcester,West Brookfield,3704.0,,,,,
2021-03-09,Worcester,Westborough,18711.0,4614.0,,,5487.0,2479.0
2021-03-09,Worcester,Westminster,7316.0,,,,3091.0,855.0
2021-03-09,Worcester,Winchendon,10765.0,,,,2781.0,802.0
2021-03-09,Worcester,Worcester,191575.0,33384.0,17533.0,15851.0,29609.0,20106.0
2021-03-16,Barnstable,Barnstable,44773.0,14390.0,7979.0,6411.0,16424.0,5858.0
2021-03-16,Barnstable,Bourne,21026.0,6504.0,,,7091.0,2281.0
2021-03-16,Barnstable,Brewster,9926.0,,,,4167.0,1836.0
2021-03-16,Barnstable,Chatham,5830.0,,,,3045.0,1069.0
2021-03-16,Barnstable,Dennis,13088.0,,,,6280.0,2095.0
2021-03-16,Barnstable,Eastham,4603.0,,,,2234.0,1073.0
2021-03-16,Barnstable,Falmouth,31190.0,11384.0,,,12205.0,5441.0
2021-03-16,Barnstable,Harwich,12589.0,,,,5592.0,1974.0
2021-03-16,Barnstable,Mashpee,15535.0,,,,5869.0,1929.0
2021-03-16,Barnstable,Orleans,5620.0,,,,2851.0,1254.0
